_id,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
125740,101004341018,2022-06-14 03:33:52,,2022-06-14 09:28:52,ONTIME,Closed,Case Closed. Closed date : 2022-06-14 13:28:52.693 Case Resolved Jones 9:06 AM (4 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  6/14/22-the large group of dog was gone upon my arrival. Dogs were leashed the few that were off leashed when saw me approach and left park (Jones) ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,116 M St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 6,0608,116 M St,2127.0,42.334099488502325,-71.03312044435421,0101000020E6100000245536A51EC251C0295DA4C5C32A4540,Constituent Call,Case Closed. Closed date : 2022-06-14 13:28:52.693 Case Resolved Jones 9:06 AM (4 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  6/14/22-the large group of dog was gone upon my arrival. Dogs were leashed the few that were off leashed when saw me approach and left park (Jones)  Animal Generic Request
125766,101004341047,2022-06-14 03:57:48,,2022-06-14 10:07:30,ONTIME,Closed,Case Closed. Closed date : 2022-06-14 14:07:30.923 Case Resolved Jones 10:29 AM (3 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  tephen.norton  walter.egan  6/14/22- stray dog picked up and transported to Boston animal shelter (Jones) ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,350 S Huntington Ave  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 10,1009,350 S Huntington Ave,2130.0,42.32276215076271,-71.11104301607821,0101000020E610000054A02A541BC751C0CBF4284550294540,Constituent Call,Case Closed. Closed date : 2022-06-14 14:07:30.923 Case Resolved Jones 10:29 AM (3 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  tephen.norton  walter.egan  6/14/22- stray dog picked up and transported to Boston animal shelter (Jones)  Animal Found
126391,101004342064,2022-06-14 12:42:29,,2022-06-15 09:39:48,ONTIME,Closed,Case Closed. Closed date : 2022-06-15 13:39:48.19 Case Resolved  Stern Tue  Jun 14  6:26 PM (19 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Issued a quarantine order and citation to the dog owner. MS 107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,17 Dewolf St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1306,17 Dewolf St,2125.0,42.31085952621064,-71.06031055777112,0101000020E6100000C04ED020DCC351C0C55CB53ECA274540,Constituent Call,Case Closed. Closed date : 2022-06-15 13:39:48.19 Case Resolved  Stern Tue  Jun 14  6:26 PM (19 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Issued a quarantine order and citation to the dog owner. MS 107   Animal Generic Request
126472,101004342193,2022-06-14 14:04:04,,2022-06-15 11:03:10,ONTIME,Closed,Case Closed. Closed date : 2022-06-15 15:03:10.967 Case Resolved Stern 2:58 PM (4 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Two owners leashed their dogs and left the park when I approached. Will continue to patrol. MS107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,775 E First St  South Boston  MA  02127,6,05,2,C6,South Boston,5,06,0607,775 E First St,2127.0,42.33758613500855,-71.0318781366498,0101000020E61000009297984A0AC251C0EEB8C005362B4540,Constituent Call,Case Closed. Closed date : 2022-06-15 15:03:10.967 Case Resolved Stern 2:58 PM (4 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Two owners leashed their dogs and left the park when I approached. Will continue to patrol. MS107  Animal Generic Request
126771,101004342650,2022-06-15 03:22:30,,2022-06-15 10:06:11,ONTIME,Closed,Case Closed. Closed date : 2022-06-15 14:06:11.6 Case Resolved Maclean <ian.maclean@boston.gov> 8:45 AM (5 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Dog was surrendered and transported to shelter.IM/103  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,8 Austin St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,Ward 2,0201,8 Austin St,2129.0,42.37502952658344,-71.06449042326993,0101000020E61000005FB6709C20C451C0E9DAAFF700304540,Constituent Call,Case Closed. Closed date : 2022-06-15 14:06:11.6 Case Resolved Maclean <ian.maclean@boston.gov> 8:45 AM (5 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Dog was surrendered and transported to shelter.IM/103   Animal Generic Request
127410,101004343652,2022-06-15 12:59:31,,2022-06-17 09:08:42,ONTIME,Closed,Case Closed. Closed date : 2022-06-17 13:08:42.08 Case Resolved  Monteiro Thu  Jun 16  9:50 AM (1 day ago) to Mayor  Alexis  tephen.norton  Leon  Patrick  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Michael  Emily  Catherine  Ian  Maia  Robyn  Keith  Sarah  Called and LM for owner asking if dog was found ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,INTERSECTION of Ellington St & Greenwood St  Dorchester  MA  ,7,03,4,B3,Greater Mattapan,8,14,1402,INTERSECTION Ellington St & Greenwood St,,42.30225126784039,-71.07935745699207,0101000020E6100000619E4C3114C551C04646672BB0264540,Constituent Call,Case Closed. Closed date : 2022-06-17 13:08:42.08 Case Resolved  Monteiro Thu  Jun 16  9:50 AM (1 day ago) to Mayor  Alexis  tephen.norton  Leon  Patrick  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Michael  Emily  Catherine  Ian  Maia  Robyn  Keith  Sarah  Called and LM for owner asking if dog was found  Animal Lost
128655,101004355576,2022-06-16 20:46:04,,2022-06-17 09:26:19,ONTIME,Closed,Case Closed. Closed date : 2022-06-17 13:26:19.14 Case Resolved Monteiro 12:20 PM (1 hour ago) to Mayor  Alexis  tephen.norton  Leon  Patrick  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Michael  Emily  Catherine  Ian  Maia  Robyn  Keith  Sarah  Dog was at the shelter and returned to owner  ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,55 Buchanan Rd  Roslindale  MA  02132,9,06,6,E5,Roslindale,12,20,2006,55 Buchanan Rd,2132.0,42.29522263689926,-71.13726876951735,0101000020E6100000B5F5F202C9C851C0B742F9DAC9254540,Constituent Call,Case Closed. Closed date : 2022-06-17 13:26:19.14 Case Resolved Monteiro 12:20 PM (1 hour ago) to Mayor  Alexis  tephen.norton  Leon  Patrick  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Michael  Emily  Catherine  Ian  Maia  Robyn  Keith  Sarah  Dog was at the shelter and returned to owner   Animal Lost
129067,101004356197,2022-06-17 07:28:35,,2022-06-17 08:26:49,ONTIME,Closed,Case Closed. Closed date : 2022-06-17 12:26:49.1 Case Resolved  Munroe 11:50 AM (35 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  I patrolled area but was unable to locate the dog. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Morton St & Blue Hill Ave  Mattapan  MA  ,8,07,5,B3,Greater Mattapan,9,14,1413,INTERSECTION Morton St & Blue Hill Ave,,42.28422320655271,-71.09137034889525,0101000020E610000012150503D9C551C03E74106D61244540,Constituent Call,Case Closed. Closed date : 2022-06-17 12:26:49.1 Case Resolved  Munroe 11:50 AM (35 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  I patrolled area but was unable to locate the dog. Munroe   Animal Generic Request
129161,101004356343,2022-06-17 09:11:33,,2022-06-17 12:09:21,ONTIME,Closed,Case Closed. Closed date : 2022-06-17 16:09:21.51 Case Resolved Munroe 2:25 PM (1 hour ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Responded to location. Dog and owner had left the scene. Constituent filed a police report . Munroe   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,302 Walnut Ave  Dorchester  MA  02121,9,10B,7,B2,Dorchester,13,12,1208,302 Walnut Ave,2121.0,42.316325205635046,-71.09289161409937,0101000020E61000004928ABEFF1C551C02F8D26587D284540,Constituent Call,Case Closed. Closed date : 2022-06-17 16:09:21.51 Case Resolved Munroe 2:25 PM (1 hour ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Responded to location. Dog and owner had left the scene. Constituent filed a police report . Munroe    Animal Generic Request
129343,101004356651,2022-06-17 12:44:34,,2022-06-17 13:17:48,ONTIME,Closed,Case Closed. Closed date : 2022-06-17 17:17:48.643 Case Resolved Munroe 5:14 PM (2 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  I spoke with the dog owner and saw the dog. The dog was in great condition and did not need any help. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,103 Deforest St  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1822,103 Deforest St,2136.0,42.269319629922045,-71.13074080864004,0101000020E61000002457B20E5EC851C0CF57CD1079224540,Constituent Call,Case Closed. Closed date : 2022-06-17 17:17:48.643 Case Resolved Munroe 5:14 PM (2 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  I spoke with the dog owner and saw the dog. The dog was in great condition and did not need any help. Munroe   Animal Generic Request
129345,101004356655,2022-06-17 12:49:34,,2022-06-17 13:16:35,ONTIME,Closed,Case Closed. Closed date : 2022-06-17 17:16:35.24 Case Resolved Stern 5:14 PM (1 minute ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Make contact via phone with the constituent and a quarantine and citation has been issued to the dog owner. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,350 S Huntington Ave  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 10,1009,350 S Huntington Ave,2130.0,42.32276215076271,-71.11104301607821,0101000020E610000054A02A541BC751C0CBF4284550294540,Constituent Call,Case Closed. Closed date : 2022-06-17 17:16:35.24 Case Resolved Stern 5:14 PM (1 minute ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Make contact via phone with the constituent and a quarantine and citation has been issued to the dog owner. MS 107  Animal Generic Request
129398,101004356735,2022-06-17 14:01:24,,2022-06-20 06:41:00,ONTIME,Closed,Case Closed. Closed date : 2022-06-20 10:41:00.6 Case Resolved Stern Fri  Jun 17  6:41 PM (3 days ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  One person on the field with a dog on a long leash. Warned them and they left the field. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,369 Lagrange St  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,12,20,2014,369 Lagrange St,2132.0,42.28027600029607,-71.15687910311912,0101000020E6100000A354A64E0ACA51C00A907F15E0234540,Constituent Call,Case Closed. Closed date : 2022-06-20 10:41:00.6 Case Resolved Stern Fri  Jun 17  6:41 PM (3 days ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  One person on the field with a dog on a long leash. Warned them and they left the field. MS 107  Animal Generic Request
129434,101004356784,2022-06-17 14:51:18,,2022-06-20 07:51:37,ONTIME,Closed,Case Closed. Closed date : 2022-06-20 11:51:37.857 Case Resolved Munroe Fri  Jun 17  7:29 PM (3 days ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Patrolled common warmed 3 dog owners with unleashed dogs. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Charles St & Beacon St  Boston  MA  ,3,1B,7,A1,Beacon Hill,14,5,0503,INTERSECTION Charles St & Beacon St,,42.35626329429733,-71.06908072739657,0101000020E6100000F03C92D16BC451C0D9E21E099A2D4540,Constituent Call,Case Closed. Closed date : 2022-06-20 11:51:37.857 Case Resolved Munroe Fri  Jun 17  7:29 PM (3 days ago) to 311reply  alexis.trzcinski  anthony.fabiano  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Patrolled common warmed 3 dog owners with unleashed dogs. Munroe   Animal Generic Request
129499,101004356874,2022-06-17 16:53:06,,2022-06-20 09:00:14,ONTIME,Closed,Case Closed. Closed date : 2022-06-20 13:00:14.083 Case Resolved Gillis Sat  Jun 18  11:47 AM (2 days ago) to 311reply@boston.gov  alexis.trzcinski@boston.gov  stephen.norton@boston.gov  leon.graves@boston.gov  pat.conroy@boston.gov  anthony.fabiano@boston.gov  walter.egan@boston.gov  maryanne.jenner@boston.gov  patricia.jones@boston.gov  bradley.munroe@boston.gov  brittany.monteiro@boston.gov  michael.stern@boston.gov  emily.walz@boston.gov  catherine.urnek@boston.gov  ian.maclean@boston.gov  maia.simpson@boston.gov  robyn.bonds@boston.gov  keith.burrelle@boston.gov  sarah.bainer@boston.gov  These are not dogs they are coyotes and we cant remove healthy wildlife  ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Fulda St & Valentine St  Roxbury  MA  ,9,10B,9,B2,Roxbury,13,11,1102,INTERSECTION Fulda St & Valentine St,,42.32274652542439,-71.09330882993194,0101000020E6100000163F99C5F8C551C036CC15C24F294540,Constituent Call,Case Closed. Closed date : 2022-06-20 13:00:14.083 Case Resolved Gillis Sat  Jun 18  11:47 AM (2 days ago) to 311reply@boston.gov  alexis.trzcinski@boston.gov  stephen.norton@boston.gov  leon.graves@boston.gov  pat.conroy@boston.gov  anthony.fabiano@boston.gov  walter.egan@boston.gov  maryanne.jenner@boston.gov  patricia.jones@boston.gov  bradley.munroe@boston.gov  brittany.monteiro@boston.gov  michael.stern@boston.gov  emily.walz@boston.gov  catherine.urnek@boston.gov  ian.maclean@boston.gov  maia.simpson@boston.gov  robyn.bonds@boston.gov  keith.burrelle@boston.gov  sarah.bainer@boston.gov  These are not dogs they are coyotes and we cant remove healthy wildlife   Animal Noise Disturbances
129726,101004357216,2022-06-18 06:52:16,,2022-06-20 08:56:37,ONTIME,Closed,Case Closed. Closed date : 2022-06-20 12:56:37.407 Case Resolved Gillis Sat  Jun 18  11:39 AM (2 days ago) to 311reply@boston.gov  alexis.trzcinski@boston.gov  stephen.norton@boston.gov  leon.graves@boston.gov  pat.conroy@boston.gov  anthony.fabiano@boston.gov  walter.egan@boston.gov  maryanne.jenner@boston.gov  patricia.jones@boston.gov  bradley.munroe@boston.gov  brittany.monteiro@boston.gov  michael.stern@boston.gov  emily.walz@boston.gov  catherine.urnek@boston.gov  ian.maclean@boston.gov  maia.simpson@boston.gov  robyn.bonds@boston.gov  keith.burrelle@boston.gov  sarah.bainer@boston.gov  Spoke to the dog owner and she said that 311 told her that she needs to bring her dog to a shelter herself and she was bringing her dog to the City of Boston Animal Shelter   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,8 Kenwood St  Dorchester  MA  02124,8,07,4,C11,Dorchester,8,Ward 17,1706,8 Kenwood St,2124.0,42.29190954322815,-71.07128062436152,0101000020E6100000289E9BDC8FC451C011C7BA4A5D254540,Constituent Call,Case Closed. Closed date : 2022-06-20 12:56:37.407 Case Resolved Gillis Sat  Jun 18  11:39 AM (2 days ago) to 311reply@boston.gov  alexis.trzcinski@boston.gov  stephen.norton@boston.gov  leon.graves@boston.gov  pat.conroy@boston.gov  anthony.fabiano@boston.gov  walter.egan@boston.gov  maryanne.jenner@boston.gov  patricia.jones@boston.gov  bradley.munroe@boston.gov  brittany.monteiro@boston.gov  michael.stern@boston.gov  emily.walz@boston.gov  catherine.urnek@boston.gov  ian.maclean@boston.gov  maia.simpson@boston.gov  robyn.bonds@boston.gov  keith.burrelle@boston.gov  sarah.bainer@boston.gov  Spoke to the dog owner and she said that 311 told her that she needs to bring her dog to a shelter herself and she was bringing her dog to the City of Boston Animal Shelter    Animal Generic Request
129860,101004357415,2022-06-18 11:02:00,2022-06-21 04:30:00,2022-06-22 12:39:43,OVERDUE,Closed,Case Closed. Closed date : 2022-06-22 16:39:43.353 Case Resolved Animal Care & Control states the dog was gone on arrival. Initial 311 was made two days ago. MS 107 11:26am 6/20.  ,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,ANML_General,ANML,,,60 Cambridge St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2201,60 Cambridge St,2134.0,42.35992659874895,-71.11927558002654,0101000020E61000003ADB0A36A2C751C02B4B2513122E4540,Citizens Connect App,Case Closed. Closed date : 2022-06-22 16:39:43.353 Case Resolved Animal Care & Control states the dog was gone on arrival. Initial 311 was made two days ago. MS 107 11:26am 6/20.   Pick up Dead Animal
129897,101004357478,2022-06-18 12:21:38,,2022-06-20 08:35:13,ONTIME,Closed,Case Closed. Closed date : 2022-06-20 12:35:13.88 Case Resolved  Gillis Sat  Jun 18  5:24 PM (2 days ago) to 311reply@boston.gov   The dog was taken to the shelter  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,5 Lynnville Ter  Dorchester  MA  02121,7,03,4,B3,Dorchester,8,Ward 14,1402,5 Lynnville Ter,2121.0,42.30261955233927,-71.0784606164342,0101000020E6100000F866AD7F05C551C0B336CC3CBC264540,Constituent Call,Case Closed. Closed date : 2022-06-20 12:35:13.88 Case Resolved  Gillis Sat  Jun 18  5:24 PM (2 days ago) to 311reply@boston.gov   The dog was taken to the shelter   Animal Generic Request
130271,101004358021,2022-06-19 10:36:29,,2022-06-20 07:39:48,ONTIME,Closed,Case Closed. Closed date : 2022-06-20 11:39:48.373 Case Resolved Jones Sun  Jun 19  3:21 PM (20 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  6/19/22- arrived owner of deceased dog was present along with man who hit the dog. Owner present called DPW to pick dog up doesnt wish to have it privately cremated (Jones)  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,8 Ceylon St  Dorchester  MA  02125,7,03,7,B2,Roxbury,13,Ward 13,1304,8 Ceylon St,2125.0,42.31277954145165,-71.07137057829908,0101000020E61000003CECE65591C451C044B2F62809284540,Constituent Call,Case Closed. Closed date : 2022-06-20 11:39:48.373 Case Resolved Jones Sun  Jun 19  3:21 PM (20 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  michael.stern  pat.conroy  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  6/19/22- arrived owner of deceased dog was present along with man who hit the dog. Owner present called DPW to pick dog up doesnt wish to have it privately cremated (Jones)   Animal Generic Request
130725,101004358702,2022-06-20 08:52:04,,2022-06-20 10:12:49,ONTIME,Closed,Case Closed. Closed date : 2022-06-20 14:12:49.4 Case Resolved Stern 1:50 PM (20 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Met with the consistent  who admitted she lied and was trying to help her neighbor find a new home for the dog. Returned the dog to its owner and warned him to contact MSPCA and/or ARL to surrender  which he stated he would do. MS107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,125 Belgrade Ave  Roslindale  MA  02131,9,06,5,E5,Roslindale,10,Ward 20,2002,125 Belgrade Ave,2131.0,42.28648963328981,-71.13557078146788,0101000020E6100000A72C1231ADC851C0B6CF3AB1AB244540,Constituent Call,Case Closed. Closed date : 2022-06-20 14:12:49.4 Case Resolved Stern 1:50 PM (20 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  catherine.urnek  daniel.gillis  emily.walz  ian.maclean  keith.burrelle  leon.graves  maia.simpson  maryanne.jenner  pat.conroy  patricia.jones  robyn.bonds  sarah.bainer  stephen.norton  walter.egan  Met with the consistent  who admitted she lied and was trying to help her neighbor find a new home for the dog. Returned the dog to its owner and warned him to contact MSPCA and/or ARL to surrender  which he stated he would do. MS107   Animal Generic Request
130734,101004358718,2022-06-20 08:59:21,,2022-06-21 10:44:40,ONTIME,Closed,Case Closed. Closed date : 2022-06-21 14:44:40.123 Case Resolved Bonds <robyn.bonds@boston.gov> 8:02 AM (6 hours ago) to Mayor  Alexis  tephen.norton  Leon  Patrick  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Brittany  Michael  Emily  Catherine  Ian  Maia  Keith  Sarah  Called owner the dogs were found ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,20 Woodford St  Dorchester  MA  02125,7,03,7,B2,Dorchester,13,13,1302,20 Woodford St,2125.0,42.31844167975386,-71.07080130580967,0101000020E6100000DD3D330288C451C0F21C6CB2C2284540,Constituent Call,Case Closed. Closed date : 2022-06-21 14:44:40.123 Case Resolved Bonds <robyn.bonds@boston.gov> 8:02 AM (6 hours ago) to Mayor  Alexis  tephen.norton  Leon  Patrick  Daniel  Anthony  Walter  Maryanne  Patricia  Bradley  Brittany  Michael  Emily  Catherine  Ian  Maia  Keith  Sarah  Called owner the dogs were found  Animal Lost
