case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
101004729205,2023-03-15 13:19:00,,2023-03-15 13:34:05,ONTIME,Closed,Case Closed. Closed date : 2023-03-15 17:34:05.19 Case Resolved I let dog owner know that there dogs are at the shelter. Munroe   ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,1314 Blue Hill Ave  Mattapan  MA  02126,8,07,5,B3,Greater Mattapan,9,Ward 18,1802,1314 Blue Hill Ave,2126.0,42.27872957485484,-71.09296070273324,0101000020E61000005B837211F3C551C0FA362469AD234540,Constituent Call,Case Closed. Closed date : 2023-03-15 17:34:05.19 Case Resolved I let dog owner know that there dogs are at the shelter. Munroe    Animal Lost
101004763106,2023-04-04 11:57:00,,2023-04-04 15:51:54,ONTIME,Closed,Case Closed. Closed date : 2023-04-04 19:51:54.653 Case Noted AC&C states: Person with dogs was gone on arrival  made contact via phone with the constituent  who did not have the person’s info/address. I advised him to contact our office if he obtains more info. MS 107. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,659 Massachusetts Ave  Roxbury  MA  02118,7,10B,2,D4,Roxbury,6,Ward 8,0802,659 Massachusetts Ave,2118.0,42.33586108359278,-71.07664561234198,0101000020E61000000199FFC2E7C451C0DB03F97EFD2A4540,Constituent Call,Case Closed. Closed date : 2023-04-04 19:51:54.653 Case Noted AC&C states: Person with dogs was gone on arrival  made contact via phone with the constituent  who did not have the person’s info/address. I advised him to contact our office if he obtains more info. MS 107.  Animal Generic Request
101004869526,2023-06-07 04:27:00,,2023-06-07 05:26:33,ONTIME,Closed,Case Closed. Closed date : 2023-06-07 09:26:33.577 Duplicate of Existing Case Animal Care & Control states: Duplicate of case 101004869380. Dog was picked up and transported to the shelter on 6/7/23 at 8:41 am  AF ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,INTERSECTION of Penfield St & Birch St  Roslindale  MA  ,12,06,5,E5,Roslindale,10,20,2002,INTERSECTION Penfield St & Birch St,,42.2852029301018,-71.1319603276484,0101000020E6100000A3E7BA0972C851C05BC1948781244540,Constituent Call,Case Closed. Closed date : 2023-06-07 09:26:33.577 Duplicate of Existing Case Animal Care & Control states: Duplicate of case 101004869380. Dog was picked up and transported to the shelter on 6/7/23 at 8:41 am  AF  Animal Found
101004764875,2023-04-05 21:04:00,,2023-04-06 07:53:44,ONTIME,Closed,Case Closed. Closed date : 2023-04-06 11:53:44.57 Case Resolved 6:02am AF Responded to the above location. No dog was found.  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,8 Hansborough St  Dorchester  MA  02124,8,07,4,B3,Greater Mattapan,9,Ward 14,1411,8 Hansborough St,2124.0,42.28781957100525,-71.09097067790113,0101000020E6100000BD9EAD76D2C551C0E34E8E45D7244540,Constituent Call,Case Closed. Closed date : 2023-04-06 11:53:44.57 Case Resolved 6:02am AF Responded to the above location. No dog was found.   Animal Generic Request
101004765855,2023-04-06 11:17:00,,2023-04-06 12:03:54,ONTIME,Closed,Case Closed. Closed date : 2023-04-06 16:03:54.167 Case Resolved AC&C states: I issued a 10 day Quarantine to the owner of the dog. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,77 Kingsdale St  Dorchester  MA  02124,8,03,4,B3,Dorchester,8,14,1407,77 Kingsdale St,2124.0,42.29478220102262,-71.08306883492891,0101000020E61000008955F2FF50C551C0E36A546CBB254540,Constituent Call,Case Closed. Closed date : 2023-04-06 16:03:54.167 Case Resolved AC&C states: I issued a 10 day Quarantine to the owner of the dog. Munroe   Animal Generic Request
101004768240,2023-04-08 13:18:00,,2023-04-09 14:26:04,ONTIME,Closed,Case Closed. Closed date : 2023-04-09 18:26:04.567 Case Resolved AC&C states: I was unable to make contact with the dog owner. I left a notice regarding the complaint. - Munroe   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,19 Rosewood St  Mattapan  MA  02126,8,08,4,E18,Greater Mattapan,9,Ward 18,1804,19 Rosewood St,2126.0,42.268809582806334,-71.09750073491594,0101000020E610000032F3B8733DC651C09780375A68224540,Constituent Call,Case Closed. Closed date : 2023-04-09 18:26:04.567 Case Resolved AC&C states: I was unable to make contact with the dog owner. I left a notice regarding the complaint. - Munroe    Animal Generic Request
101004768787,2023-04-09 12:47:00,,2023-04-09 15:02:17,ONTIME,Closed,Case Closed. Closed date : 2023-04-09 19:02:17.887 Case Resolved AC&C states: Spoke with BPD Operations and they said that the dog was injured and returned to the owner. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,1605 Hyde Park Ave  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1818,1605 Hyde Park Ave,2136.0,42.24409366116358,-71.12999085608804,0101000020E610000057EB2AC551C851C0E3ED09763E1F4540,Constituent Call,Case Closed. Closed date : 2023-04-09 19:02:17.887 Case Resolved AC&C states: Spoke with BPD Operations and they said that the dog was injured and returned to the owner.  Animal Generic Request
101004876062,2023-06-12 04:16:00,,2023-06-12 11:51:20,ONTIME,Closed,Case Closed. Closed date : 2023-06-12 15:51:20.807 Case Resolved 6/12/23-picked up dog transported to shelter (Jones)  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,350 S Huntington Ave  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 10,1009,350 S Huntington Ave,2130.0,42.32276215076271,-71.11104301607821,0101000020E610000054A02A541BC751C0CBF4284550294540,Constituent Call,Case Closed. Closed date : 2023-06-12 15:51:20.807 Case Resolved 6/12/23-picked up dog transported to shelter (Jones)   Animal Generic Request
101004775446,2023-04-13 22:53:00,,2023-04-14 06:00:20,ONTIME,Closed,Case Closed. Closed date : 2023-04-14 10:00:20.67 Case Resolved Animal Care & Control states BPD picked up the dogs and will take them to Angell.  4/14/23 at 3:31 am  DG ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,59 Rockdale St  Mattapan  MA  02126,8,08,4,E18,Greater Mattapan,9,Ward 18,1804,59 Rockdale St,2126.0,42.26725958328337,-71.09798074001063,0101000020E6100000F27E025145C651C051DFE08F35224540,Constituent Call,Case Closed. Closed date : 2023-04-14 10:00:20.67 Case Resolved Animal Care & Control states BPD picked up the dogs and will take them to Angell.  4/14/23 at 3:31 am  DG  Animal Found
101004777625,2023-04-15 10:42:00,,2023-04-15 12:08:22,ONTIME,Closed,Case Closed. Closed date : 2023-04-15 16:08:22.363 Case Resolved AC&C states: Responded to location the dog was returned to the owner. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,41 Soley St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,Ward 2,0203,41 Soley St,2129.0,42.374821522487,-71.06102841646654,0101000020E61000006E36BBE3E7C351C09475D226FA2F4540,Constituent Call,Case Closed. Closed date : 2023-04-15 16:08:22.363 Case Resolved AC&C states: Responded to location the dog was returned to the owner. Munroe   Animal Generic Request
101004885616,2023-06-17 19:32:00,,2023-06-18 11:10:59,ONTIME,Closed,Case Closed. Closed date : 2023-06-18 15:10:59.507 Case Resolved AC&C states: 6/18/23- picked up dog and transported to Boston animal shelter (Jones)  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Hill Top St & Myrtlebank Ave  Dorchester  MA  ,8,07,3,C11,Dorchester,7,16,1612,INTERSECTION Hill Top St & Myrtlebank Ave,,42.27917207304356,-71.05257432864995,0101000020E6100000498AB7605DC351C0DDD615E9BB234540,Constituent Call,Case Closed. Closed date : 2023-06-18 15:10:59.507 Case Resolved AC&C states: 6/18/23- picked up dog and transported to Boston animal shelter (Jones)   Animal Generic Request
101004882725,2023-06-15 11:06:00,,2023-06-15 12:03:26,ONTIME,Closed,Case Closed. Closed date : 2023-06-15 16:03:26.79 Case Resolved AC&C states: Dog was transported to the shelter. Munroe  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,350 S Huntington Ave  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 10,1009,350 S Huntington Ave,2130.0,42.32276215076271,-71.11104301607821,0101000020E610000054A02A541BC751C0CBF4284550294540,Constituent Call,Case Closed. Closed date : 2023-06-15 16:03:26.79 Case Resolved AC&C states: Dog was transported to the shelter. Munroe   Animal Found
101004887595,2023-06-19 18:34:00,,2023-06-20 04:28:20,ONTIME,Closed,Case Closed. Closed date : 2023-06-20 08:28:20.137 Case Resolved Animal Care & Control states: Spoke with BPD and advised them to bring dog to Angell  BPD brought dog to Angell on 6/19/23 at 11:45 pm. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,116 Almont St  Mattapan  MA  02126,8,07,5,B3,Greater Mattapan,9,Ward 18,1803,116 Almont St,2126.0,42.27653958145873,-71.09775071801832,0101000020E610000026433A8C41C651C0173525A665234540,Constituent Call,Case Closed. Closed date : 2023-06-20 08:28:20.137 Case Resolved Animal Care & Control states: Spoke with BPD and advised them to bring dog to Angell  BPD brought dog to Angell on 6/19/23 at 11:45 pm.  Animal Generic Request
101004890326,2023-06-21 06:35:00,,2023-06-21 06:51:32,ONTIME,Closed,Case Closed. Closed date : 2023-06-21 10:51:32.63 Case Resolved Sorry you would need to provide an address so we could speak with the owner of the dog. P Conroy  AC&C ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,137 Pembroke St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 4,0403,137 Pembroke St,2118.0,42.34328954612814,-71.07720052310437,0101000020E6100000E97D76DAF0C451C0EBD66EE9F02B4540,Constituent Call,Case Closed. Closed date : 2023-06-21 10:51:32.63 Case Resolved Sorry you would need to provide an address so we could speak with the owner of the dog. P Conroy  AC&C  Animal Generic Request
101004795912,2023-04-22 10:56:12,,2023-04-23 12:14:29,ONTIME,Closed,Case Closed. Closed date : 2023-04-23 16:14:29.85 Case Noted AC&C states: I was unable to make contact with the dog owner. I left a citation. - Munroe   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,104 Roanoke Rd  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1808,104 Roanoke Rd,2136.0,42.27164960263457,-71.11207076129077,0101000020E61000003AA5D72A2CC751C0B8A4076AC5224540,Constituent Call,Case Closed. Closed date : 2023-04-23 16:14:29.85 Case Noted AC&C states: I was unable to make contact with the dog owner. I left a citation. - Munroe    Animal Generic Request
101004896315,2023-06-25 07:51:00,,2023-06-26 09:02:23,ONTIME,Closed,Case Closed. Closed date : 2023-06-26 13:02:23.527 Case Resolved 6/25/23- spoke with dog owner  dog is not out of city still in Boston. Will FaceTime later today to release her dogs quarantine (Jones)  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,26 Minot St  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,Ward 16,1610,26 Minot St,2122.0,42.28589950820193,-71.04556058016533,0101000020E61000000073EC76EAC251C0BBD5E65A98244540,Constituent Call,Case Closed. Closed date : 2023-06-26 13:02:23.527 Case Resolved 6/25/23- spoke with dog owner  dog is not out of city still in Boston. Will FaceTime later today to release her dogs quarantine (Jones)   Animal Generic Request
101004801182,2023-04-26 12:18:00,,2023-04-26 13:42:53,ONTIME,Closed,Case Closed. Closed date : 2023-04-26 17:42:53.15 Case Resolved AC&C states: The dog was gone on arrival. Munroe   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Columbia Rd & Geneva Ave  Dorchester  MA  ,7,03,4,B2,Roxbury,13,14,1401,INTERSECTION Columbia Rd & Geneva Ave,,42.30615592426782,-71.07839767895774,0101000020E61000002CCDB27704C551C07D1A091E30274540,Constituent Call,Case Closed. Closed date : 2023-04-26 17:42:53.15 Case Resolved AC&C states: The dog was gone on arrival. Munroe    Animal Generic Request
101004801342,2023-04-26 14:16:00,,2023-04-26 16:03:36,ONTIME,Closed,Case Closed. Closed date : 2023-04-26 20:03:36.687 Case Resolved AC&C states: I patrolled the park. One dog owner was warned for having their dog off leash. Munroe  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of M St & E Broadway  South Boston  MA  ,6,05,2,C6,South Boston / South Boston Waterfront,5,6,0607,INTERSECTION M St & E Broadway,,42.335666538261606,-71.03335392557314,0101000020E6100000E9E1807822C251C0FA18021FF72A4540,Constituent Call,Case Closed. Closed date : 2023-04-26 20:03:36.687 Case Resolved AC&C states: I patrolled the park. One dog owner was warned for having their dog off leash. Munroe   Animal Generic Request
101004905718,2023-06-30 13:04:00,,2023-06-30 13:43:18,ONTIME,Closed,Case Closed. Closed date : 2023-06-30 17:43:18.727 Case Resolved I called the dog owner to let him know that his dog is at the shelter. Munroe   ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,14 Kensington St  Roxbury  MA  02119,9,10B,7,B2,Roxbury,13,Ward 12,1203,14 Kensington St,2119.0,42.32056956725218,-71.09086060475624,0101000020E6100000107BFFA8D0C551C072B86F6C08294540,Constituent Call,Case Closed. Closed date : 2023-06-30 17:43:18.727 Case Resolved I called the dog owner to let him know that his dog is at the shelter. Munroe    Animal Lost
101004906039,2023-06-30 19:22:00,,2023-07-01 04:05:30,ONTIME,Closed,Case Closed. Closed date : 2023-07-01 08:05:30.397 Case Resolved AC&C states: AF Responded to the above location. The dog was returned to owner just before I arrived. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,1165 Blue Hill Ave  Dorchester  MA  02124,8,07,4,B3,Dorchester,9,14,1414,1165 Blue Hill Ave,2124.0,42.284689572698014,-71.09175068665323,0101000020E6100000EAA3453EDFC551C006203AB570244540,Constituent Call,Case Closed. Closed date : 2023-07-01 08:05:30.397 Case Resolved AC&C states: AF Responded to the above location. The dog was returned to owner just before I arrived.  Animal Generic Request
101004899058,2023-06-27 02:16:00,,2023-06-27 03:49:08,ONTIME,Closed,Case Closed. Closed date : 2023-06-27 07:49:08.513 Per Animal Control: Spoke with BPD and was unable to locate the dead dog   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Geneva Ave & Topliff St  Dorchester  MA  ,7,03,4,C11,Dorchester,8,15,1505,INTERSECTION Geneva Ave & Topliff St,,42.30108910420463,-71.06752743982314,0101000020E6100000DF679C5E52C451C0D3DE77168A264540,Constituent Call,Case Closed. Closed date : 2023-06-27 07:49:08.513 Per Animal Control: Spoke with BPD and was unable to locate the dead dog    Animal Generic Request
101004907476,2023-07-02 14:11:00,,2023-07-02 17:25:37,ONTIME,Closed,Case Closed. Closed date : 2023-07-02 21:25:37.66 Case Resolved AC&C states: AF Responded to the above location. I assisted getting the dog out. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,210 Beech St  Roslindale  MA  02131,12,06,5,E5,Roslindale,10,Ward 20,2009,210 Beech St,2131.0,42.2816396429229,-71.14188080614882,0101000020E6100000B7953B9314C951C035CE8FC40C244540,Constituent Call,Case Closed. Closed date : 2023-07-02 21:25:37.66 Case Resolved AC&C states: AF Responded to the above location. I assisted getting the dog out.  Animal Generic Request
101004907206,2023-07-02 07:11:00,,2023-07-03 05:58:50,ONTIME,Closed,Case Closed. Closed date : 2023-07-03 09:58:50.837 Case Resolved Animal Care & Control states: The dog was taken to the shelter and picked up by her owner on 7/3/23 at 7:14 am  DG ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,67 Saint Marks Rd  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,Ward 16,1604,67 Saint Marks Rd,2124.0,42.29204952559481,-71.05870059570275,0101000020E610000023B324C0C1C351C0FB9EFCE061254540,Constituent Call,Case Closed. Closed date : 2023-07-03 09:58:50.837 Case Resolved Animal Care & Control states: The dog was taken to the shelter and picked up by her owner on 7/3/23 at 7:14 am  DG  Animal Lost
101004908955,2023-07-03 15:20:00,,2023-07-03 18:05:49,ONTIME,Closed,Case Closed. Closed date : 2023-07-03 22:05:49.937 Case Resolved AC&C states: The dog was returned to the owner. - DG ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,105 Ceylon St  Dorchester  MA  02121,7,03,4,B2,Dorchester,13,14,1401,105 Ceylon St,2121.0,42.30998092962231,-71.07377510724612,0101000020E610000062383ABBB8C451C0458E8174AD274540,Constituent Call,Case Closed. Closed date : 2023-07-03 22:05:49.937 Case Resolved AC&C states: The dog was returned to the owner. - DG  Animal Lost
101004809012,2023-05-02 13:36:00,,2023-05-02 15:01:09,ONTIME,Closed,Case Closed. Closed date : 2023-05-02 19:01:09.63 Case Resolved AC&C states: Dog was gone on arrival. Posted notice for the owner. MS 107.  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,141 Emerson St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 6,0605,141 Emerson St,2127.0,42.33534949686998,-71.0394604558213,0101000020E610000037CF258586C251C0B0E478BBEC2A4540,Constituent Call,Case Closed. Closed date : 2023-05-02 19:01:09.63 Case Resolved AC&C states: Dog was gone on arrival. Posted notice for the owner. MS 107.   Animal Generic Request
101004811867,2023-05-04 12:31:00,,2023-05-04 14:42:21,ONTIME,Closed,Case Closed. Closed date : 2023-05-04 18:42:21.303 Case Resolved AC&C states: No dog barking for 15 minutes while on scene. Dogs are currently licensed. No call back info. MS 107. ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,131 Kilsyth Rd  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 21,2114,131 Kilsyth Rd,2135.0,42.3397996394426,-71.14741068845468,0101000020E6100000997F3D2D6FC951C09D4CF98D7E2B4540,Constituent Call,Case Closed. Closed date : 2023-05-04 18:42:21.303 Case Resolved AC&C states: No dog barking for 15 minutes while on scene. Dogs are currently licensed. No call back info. MS 107.  Animal Noise Disturbances
101004810686,2023-05-03 15:34:00,,2023-05-04 07:09:04,ONTIME,Closed,Case Closed. Closed date : 2023-05-04 11:09:04.497 Case Resolved Dog is here at our shelter Monteiro ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,512 Border St  East Boston  MA  02128,1,09,1,A7,East Boston,1,01,0108,512 Border St,2128.0,42.38120085822407,-71.04131171240115,0101000020E61000001A6DE1D9A4C251C0C7A39130CB304540,Constituent Call,Case Closed. Closed date : 2023-05-04 11:09:04.497 Case Resolved Dog is here at our shelter Monteiro  Animal Lost
101004917133,2023-07-10 04:05:00,,2023-07-10 12:22:12,ONTIME,Closed,Case Closed. Closed date : 2023-07-10 16:22:12.003 Case Resolved 7/10/23- met with caller picked up 2 dogs and transported to shelter (Jones)  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,79 Elm Hill Ave  Dorchester  MA  02121,9,10B,7,B2,Roxbury,13,Ward 12,1209,79 Elm Hill Ave,2121.0,42.3101795632011,-71.08734061968362,0101000020E6100000D3491CFD96C551C00CEBC3F6B3274540,Constituent Call,Case Closed. Closed date : 2023-07-10 16:22:12.003 Case Resolved 7/10/23- met with caller picked up 2 dogs and transported to shelter (Jones)   Animal Generic Request
101004918896,2023-07-11 04:06:00,,2023-11-14 04:05:44,ONTIME,Closed,"Case Closed. Closed date : 2023-11-14 09:05:44.627 Case Resolved Animal Control states: ""I heard no barking while on scene. I left a notice asking the dog owner to call us regarding the complaint""  ",Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,42 Woodbine St  Roxbury  MA  02119,9,10B,7,B2,Roxbury,13,Ward 12,1204,42 Woodbine St,2119.0,42.3188195505499,-71.07880158143475,0101000020E6100000A9C8C9150BC551C0F7773B14CF284540,Constituent Call,"Case Closed. Closed date : 2023-11-14 09:05:44.627 Case Resolved Animal Control states: ""I heard no barking while on scene. I left a notice asking the dog owner to call us regarding the complaint""   Animal Generic Request"
101004815107,2023-05-07 15:14:00,,2023-05-08 04:18:11,ONTIME,Closed,Case Closed. Closed date : 2023-05-08 08:18:11.597 Per Animal Control: 5/7/23- responded made contact with finder picked up dog transporting to Boston animal shelter (Jones)  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,26 Vesta Rd  Dorchester  MA  02124,7,03,4,B3,Greater Mattapan,9,Ward 14,1409,26 Vesta Rd,2124.0,42.29595956360876,-71.08632064921629,0101000020E61000009F560B4786C551C0AC51C300E2254540,Constituent Call,Case Closed. Closed date : 2023-05-08 08:18:11.597 Per Animal Control: 5/7/23- responded made contact with finder picked up dog transporting to Boston animal shelter (Jones)   Animal Generic Request
101004817089,2023-05-08 14:53:00,,2023-05-08 17:45:53,ONTIME,Closed,Case Closed. Closed date : 2023-05-08 21:45:53.013 Case Noted AC&C states: Dog was gone on arrival. Constituent’s phone number was not working. MS107. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,208 Border St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0106,208 Border St,2128.0,42.37540547179115,-71.04048546500151,0101000020E61000004509595097C251C08D0A58490D304540,Constituent Call,Case Closed. Closed date : 2023-05-08 21:45:53.013 Case Noted AC&C states: Dog was gone on arrival. Constituent’s phone number was not working. MS107.  Animal Generic Request
101004923756,2023-07-13 11:16:00,,2023-07-13 13:05:42,ONTIME,Closed,Case Closed. Closed date : 2023-07-13 17:05:42.413 Case Resolved Picked up the 2 dogs and transported them to the shelter. MS107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,35 Fessenden St  Mattapan  MA  02126,8,07,4,B3,Greater Mattapan,9,Ward 18,1802,35 Fessenden St,2126.0,42.278049573034885,-71.09158070112693,0101000020E61000003C124D75DCC551C0016DDF2097234540,Constituent Call,Case Closed. Closed date : 2023-07-13 17:05:42.413 Case Resolved Picked up the 2 dogs and transported them to the shelter. MS107   Animal Generic Request
101004926388,2023-07-15 08:12:00,,2023-07-16 12:29:29,ONTIME,Closed,Case Closed. Closed date : 2023-07-16 16:29:29.157 Case Resolved AC&C states: Responded to location  I was unable to locate the dog. Unable to make contact with caller. I left a voicemail. Munroe   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Webster St & Central Ave  Hyde Park  MA  ,12,08,5,E18,Hyde Park,10,18,1813,INTERSECTION Webster St & Central Ave,,42.25821238246133,-71.1212141597254,0101000020E61000004BF508F9C1C751C0FD0B751A0D214540,Constituent Call,Case Closed. Closed date : 2023-07-16 16:29:29.157 Case Resolved AC&C states: Responded to location  I was unable to locate the dog. Unable to make contact with caller. I left a voicemail. Munroe    Animal Generic Request
101004945148,2023-07-21 00:59:00,,2023-07-21 04:58:52,ONTIME,Closed,Case Closed. Closed date : 2023-07-21 08:58:52.707 Per Animal Control: I picked up the dog and transported it to the shelter. Munroe   ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,1165 Blue Hill Ave  Dorchester  MA  02124,8,07,4,B3,Dorchester,9,14,1414,1165 Blue Hill Ave,2124.0,42.284689572698014,-71.09175068665323,0101000020E6100000EAA3453EDFC551C006203AB570244540,Constituent Call,Case Closed. Closed date : 2023-07-21 08:58:52.707 Per Animal Control: I picked up the dog and transported it to the shelter. Munroe    Animal Lost
101004948426,2023-07-23 17:46:00,,2023-07-24 06:10:28,ONTIME,Closed,Case Closed. Closed date : 2023-07-24 10:10:28.75 Case Resolved Animal Care & Control states: Met with caller  picked up dog and transporting to Boston animal shelter on 7/24/23 at 10:09 am  PJ ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,12-16 Sturtevant St  Dorchester  MA  02122,7,07,3,C11,Dorchester,7,Ward 16,1602,12-16 Sturtevant St,2122.0,42.299598521426304,-71.05566157216076,0101000020E6100000C3048EF58FC351C05CBA8D3E59264540,Constituent Call,Case Closed. Closed date : 2023-07-24 10:10:28.75 Case Resolved Animal Care & Control states: Met with caller  picked up dog and transporting to Boston animal shelter on 7/24/23 at 10:09 am  PJ  Animal Generic Request
101004842238,2023-05-18 18:20:00,,2023-05-19 07:49:11,ONTIME,Closed,Case Closed. Closed date : 2023-05-19 11:49:11.76 Case Resolved AF Responded to the above location. I could hear a radio on in the apartment. No one came to the door. 2 residents approached me & said they heard & seen the dog being hit. I left a citation at the door.     I notified Nardia from the MSPAC law Enforcement dept. she said they were out there 3 times. There was no proof. I asked the residents to take photos or a video next time they hear or see something. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,108 Homestead St  Dorchester  MA  02121,9,10B,7,B2,Roxbury,13,Ward 12,1209,108 Homestead St,2121.0,42.31186956693924,-71.08982062159455,0101000020E61000005210FE9EBFC551C0944F8B57EB274540,Constituent Call,Case Closed. Closed date : 2023-05-19 11:49:11.76 Case Resolved AF Responded to the above location. I could hear a radio on in the apartment. No one came to the door. 2 residents approached me & said they heard & seen the dog being hit. I left a citation at the door.     I notified Nardia from the MSPAC law Enforcement dept. she said they were out there 3 times. There was no proof. I asked the residents to take photos or a video next time they hear or see something.  Animal Generic Request
101004954406,2023-07-26 20:00:00,,2023-07-27 04:17:03,ONTIME,Closed,Case Closed. Closed date : 2023-07-27 08:17:03.43 Per Animal Control: 7:27/23 spoke with caller  unable to stay with dog  til animal control can arrive  . Animal Control not able to respond will send ACO to area in am to look for dog (Jones)  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,92 Florida St  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,Ward 16,1606,92 Florida St,2124.0,42.289059526231576,-71.05869060273376,0101000020E6100000BDD43A96C1C351C085E10DE7FF244540,Constituent Call,Case Closed. Closed date : 2023-07-27 08:17:03.43 Per Animal Control: 7:27/23 spoke with caller  unable to stay with dog  til animal control can arrive  . Animal Control not able to respond will send ACO to area in am to look for dog (Jones)   Animal Generic Request
