_id,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
221558,101003510665,2020-11-14 14:51:00,,2020-11-17 05:48:31,ONTIME,Closed,Case Closed. Closed date : 2020-11-17 10:48:31.407 Case Resolved  Michael Stern <michael.stern@boston.gov> 10:33 AM (14 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  chayla.white  daniel.gillis  lauren.lopes  leon.graves  maryanne.jenner  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  Warned owner regarding dog at large and license violations. MS10 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,5 Ardmore Rd  West Roxbury  MA  02132,9,06,6,E5,West Roxbury,12,Ward 20,2019,5 Ardmore Rd,2132.0,42.29000965005137,-71.14813080177801,0101000020E6100000AD4A9DF97AC951C05D3F45091F254540,Constituent Call,Case Closed. Closed date : 2020-11-17 10:48:31.407 Case Resolved  Michael Stern <michael.stern@boston.gov> 10:33 AM (14 minutes ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  chayla.white  daniel.gillis  lauren.lopes  leon.graves  maryanne.jenner  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  Warned owner regarding dog at large and license violations. MS10  Animal Generic Request
221678,101003510826,2020-11-15 04:38:00,,2020-11-16 05:40:42,ONTIME,Closed,Case Closed. Closed date : 2020-11-16 10:40:42.47 Case Resolved No dogs in the field at this time. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,240 Medford St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,02,0204,240 Medford St,2129.0,42.38010952218508,-71.06107040485588,0101000020E610000002E7D793E8C351C07057C76DA7304540,Constituent Call,Case Closed. Closed date : 2020-11-16 10:40:42.47 Case Resolved No dogs in the field at this time. MS 107  Animal Generic Request
222900,101003512357,2020-11-17 03:11:00,,2020-11-17 05:18:42,ONTIME,Closed,Case Closed. Closed date : 2020-11-17 10:18:42.257 Case Resolved Arrived at the location dogs were contained in home upon my arrival. Spoke with owner of the dogs and educated him about the leash law. Owner of dog resides at different number ( Jones #113 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,55 Cliffmont St  Roslindale  MA  02131,12,08,5,E18,Roslindale,10,18,1809,55 Cliffmont St,2131.0,42.27687735653063,-71.1207795377506,0101000020E61000008C2A19DABAC751C0A7A69BB770234540,Constituent Call,Case Closed. Closed date : 2020-11-17 10:18:42.257 Case Resolved Arrived at the location dogs were contained in home upon my arrival. Spoke with owner of the dogs and educated him about the leash law. Owner of dog resides at different number ( Jones #113  Animal Generic Request
223700,101003513344,2020-11-18 04:20:00,,2020-11-18 04:26:45,ONTIME,Closed,Case Closed. Closed date : 2020-11-18 09:26:45.583 Case Resolved Owner brought the dog back inside ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,17 Gleason St  Dorchester  MA  02121,7,03,4,B3,Greater Mattapan,8,Ward 14,1402,17 Gleason St,2121.0,42.29712955670513,-71.08141063553455,0101000020E6100000B84AF4D435C551C09C5C605708264540,Constituent Call,Case Closed. Closed date : 2020-11-18 09:26:45.583 Case Resolved Owner brought the dog back inside  Animal Generic Request
224140,101003513876,2020-11-18 14:03:55,,2020-11-18 16:20:10,ONTIME,Closed,Case Closed. Closed date : 2020-11-18 21:20:10.937 Case Resolved Constituent found owners apartment in same building  and will hold the dog until owner comes home. MS107  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,10 Sheafe St  Boston  MA  02113,3,1B,1,A1,Downtown / Financial District,3,Ward 3,0303,10 Sheafe St,2113.0,42.366069515757054,-71.05546042328568,0101000020E6100000FF0EE0A98CC351C09B1EAB5DDB2E4540,Constituent Call,Case Closed. Closed date : 2020-11-18 21:20:10.937 Case Resolved Constituent found owners apartment in same building  and will hold the dog until owner comes home. MS107   Animal Found
224201,101003523934,2020-11-18 16:16:37,,2020-11-19 08:54:17,ONTIME,Closed,Case Closed. Closed date : 2020-11-19 13:54:17.853 Case Resolved Dog was transported to the animal shelter. B Munroe ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,392 Harvard St  Dorchester  MA  02124,8,07,4,B3,Greater Mattapan,9,Ward 14,1411,392 Harvard St,2124.0,42.2907956270846,-71.09125571447322,0101000020E6100000144F3522D7C551C0F71286CA38254540,Constituent Call,Case Closed. Closed date : 2020-11-19 13:54:17.853 Case Resolved Dog was transported to the animal shelter. B Munroe  Animal Found
224315,101003524068,2020-11-19 00:12:00,,2020-11-19 09:10:31,ONTIME,Closed,Case Closed. Closed date : 2020-11-19 14:10:31.887 Case Resolved AF Responded to the above location. I searched the area  No off leash dogs found ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Franklin Park Rd & Columbia Rd  Jamaica Plain  MA  ,9,02,9,B3,Greater Mattapan,13,12,1207,INTERSECTION Franklin Park Rd & Columbia Rd,,42.30339018506331,-71.08527296267461,0101000020E6100000E97ABA1C75C551C01C63557DD5264540,Constituent Call,Case Closed. Closed date : 2020-11-19 14:10:31.887 Case Resolved AF Responded to the above location. I searched the area  No off leash dogs found  Animal Generic Request
224904,101003524781,2020-11-19 15:59:00,,2020-11-20 11:04:20,ONTIME,Closed,Case Closed. Closed date : 2020-11-20 16:04:20.73 Case Resolved AF. Responded to the above location. I sat outside the house. I only seen one dog. A brown pit bull. It did not bark even when other dogs walked by the house.   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,17 Gleason St  Dorchester  MA  02121,7,03,4,B3,Greater Mattapan,8,Ward 14,1402,17 Gleason St,2121.0,42.29712955661488,-71.08141063553701,0101000020E6100000654BF4D435C551C0FF2A605708264540,Constituent Call,Case Closed. Closed date : 2020-11-20 16:04:20.73 Case Resolved AF. Responded to the above location. I sat outside the house. I only seen one dog. A brown pit bull. It did not bark even when other dogs walked by the house.    Animal Generic Request
224940,101003524830,2020-11-19 20:43:00,,2020-11-20 11:03:06,ONTIME,Closed,Case Closed. Closed date : 2020-11-20 16:03:06.61 Case Resolved AF  Responded to the above location. The owner did not speak any English. She handed me a phone  I talked to the person who did admit that the dog does bark. I left a citation. I gave the owner 10 days to license the dog & show proof of  Vaccination   ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,75 Gardner St  Allston  MA  02134,11,04,9,D14,Allston,14,21,2103,75 Gardner St,2134.0,42.35334961033951,-71.12712061256612,0101000020E61000009D677EBE22C851C0343B5E8F3A2D4540,Constituent Call,Case Closed. Closed date : 2020-11-20 16:03:06.61 Case Resolved AF  Responded to the above location. The owner did not speak any English. She handed me a phone  I talked to the person who did admit that the dog does bark. I left a citation. I gave the owner 10 days to license the dog & show proof of  Vaccination    Animal Noise Disturbances
226029,101003526273,2020-11-22 05:45:00,,2020-11-23 07:08:14,ONTIME,Closed,Case Closed. Closed date : 2020-11-23 12:08:14.783 Case Resolved  Patricia Jones <patricia.jones@boston.gov> Sun  Nov 22  11:17 AM (1 day ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  chayla.white  daniel.gillis  lauren.lopes  leon.graves  maryanne.jenner  michael.stern  pat.conroy  stephen.norton  tanicia.drigo  walter.egan  No dogs in yard no dogs heard barking. See previous email responses from Director of animal care and control ( Jones #113) ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,17 Gleason St  Dorchester  MA  02121,7,03,4,B3,Greater Mattapan,8,Ward 14,1402,17 Gleason St,2121.0,42.29712955661488,-71.08141063553701,0101000020E6100000654BF4D435C551C0FF2A605708264540,Constituent Call,Case Closed. Closed date : 2020-11-23 12:08:14.783 Case Resolved  Patricia Jones <patricia.jones@boston.gov> Sun  Nov 22  11:17 AM (1 day ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  chayla.white  daniel.gillis  lauren.lopes  leon.graves  maryanne.jenner  michael.stern  pat.conroy  stephen.norton  tanicia.drigo  walter.egan  No dogs in yard no dogs heard barking. See previous email responses from Director of animal care and control ( Jones #113)  Animal Noise Disturbances
226362,101003526703,2020-11-23 03:40:00,,2020-11-23 06:25:11,ONTIME,Closed,Case Closed. Closed date : 2020-11-23 11:25:11.717 Case Resolved Patrolled the area  no loose dogs observed. MS 107 ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,INTERSECTION of P St & E Broadway  South Boston  MA  ,6,05,2,C6,South Boston / South Boston Waterfront,5,6,0607,INTERSECTION P St & E Broadway,,42.33577082185196,-71.02717904087984,0101000020E6100000CCED284DBDC151C01167CD89FA2A4540,Constituent Call,Case Closed. Closed date : 2020-11-23 11:25:11.717 Case Resolved Patrolled the area  no loose dogs observed. MS 107  Animal Found
226756,101003527207,2020-11-23 12:44:00,,2020-11-24 05:31:58,ONTIME,Closed,Case Closed. Closed date : 2020-11-24 10:31:58.54 Case Resolved Maryanne Jenner <maryanne.jenner@boston.gov> Mon  Nov 23  8:46 PM (13 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  chayla.white  daniel.gillis  lauren.lopes  leon.graves  michael.stern  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  Dog was gone when I arrived no contact info not a lot of information  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Massachusetts Ave & Saint Botolph St  Boston  MA  ,4,1C,9,D4,Back Bay,13,4,0408,INTERSECTION Massachusetts Ave & Saint Botolph St,,42.34218698060502,-71.08407143839825,0101000020E6100000AF9C2B6D61C551C0646871C8CC2B4540,Constituent Call,Case Closed. Closed date : 2020-11-24 10:31:58.54 Case Resolved Maryanne Jenner <maryanne.jenner@boston.gov> Mon  Nov 23  8:46 PM (13 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  chayla.white  daniel.gillis  lauren.lopes  leon.graves  michael.stern  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  Dog was gone when I arrived no contact info not a lot of information   Animal Generic Request
227193,101003527747,2020-11-24 07:00:00,,2020-11-24 07:45:16,ONTIME,Closed,Case Closed. Closed date : 2020-11-24 12:45:16.837 Case Resolved Captured the loose dog and returned to owner. MS107 ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,502 VFW Pkwy  West Roxbury  MA  02132,9,06,6,E5,West Roxbury,12,20,2020,502 VFW Pkwy,2132.0,42.29466703617839,-71.15346619001475,0101000020E6100000EDC9DA63D2C951C037CC41A6B7254540,Constituent Call,Case Closed. Closed date : 2020-11-24 12:45:16.837 Case Resolved Captured the loose dog and returned to owner. MS107  Animal Found
227456,101003528109,2020-11-24 11:59:00,,2020-11-25 05:26:47,ONTIME,Closed,Case Closed. Closed date : 2020-11-25 10:26:47.22 Case Resolved Went to location no dogs off leash at all. No dogs there when I arrived    Jenner ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,540 Adams St  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,16,1607,540 Adams St,2122.0,42.29138079735916,-71.05616196609158,0101000020E61000001DE95B2898C351C085AB49F74B254540,Constituent Call,Case Closed. Closed date : 2020-11-25 10:26:47.22 Case Resolved Went to location no dogs off leash at all. No dogs there when I arrived    Jenner  Animal Generic Request
227502,101003528175,2020-11-24 13:11:00,,2020-11-25 05:30:11,ONTIME,Closed,Case Closed. Closed date : 2020-11-25 10:30:11.563 Case Resolved  Maryanne Jenner Tue  Nov 24  7:24 PM (15 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  chayla.white  daniel.gillis  lauren.lopes  leon.graves  michael.stern  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  Owner came and left with the dog right before I arrived caller spoke to dog owner  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,300 Chelsea St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0105,300 Chelsea St,2128.0,42.3766594845046,-71.03118034553499,0101000020E61000007316D9DBFEC151C076D6C36036304540,Constituent Call,Case Closed. Closed date : 2020-11-25 10:30:11.563 Case Resolved  Maryanne Jenner Tue  Nov 24  7:24 PM (15 hours ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  chayla.white  daniel.gillis  lauren.lopes  leon.graves  michael.stern  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  Owner came and left with the dog right before I arrived caller spoke to dog owner   Animal Generic Request
227503,101003528176,2020-11-24 13:13:00,,2020-11-25 05:32:19,ONTIME,Closed,Case Closed. Closed date : 2020-11-25 10:32:19.287 Case Resolved Spoke to dog owner and explained leash law and spoke to caller as well . Dog is licensed and vaccinated . Store was closed but I made contact with dog owner   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,15 Charles St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,0503,15 Charles St,2114.0,42.356629534405165,-71.06939047548478,0101000020E61000001BB7BFE470C451C069875D09A62D4540,Constituent Call,Case Closed. Closed date : 2020-11-25 10:32:19.287 Case Resolved Spoke to dog owner and explained leash law and spoke to caller as well . Dog is licensed and vaccinated . Store was closed but I made contact with dog owner    Animal Generic Request
228086,101003528905,2020-11-25 10:49:27,,2020-11-25 12:17:33,ONTIME,Closed,Case Closed. Closed date : 2020-11-25 17:17:33.677 Case Resolved Unable to make contact with dog owner left notice. Munroe ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,14 Victoria St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1308,14 Victoria St,2125.0,42.31558952359365,-71.05836054197103,0101000020E61000001DC9DA2DBCC351C0C065CD3C65284540,Constituent Call,Case Closed. Closed date : 2020-11-25 17:17:33.677 Case Resolved Unable to make contact with dog owner left notice. Munroe  Animal Generic Request
228299,101003529188,2020-11-26 10:56:00,,2020-11-27 08:52:38,ONTIME,Closed,Case Closed. Closed date : 2020-11-27 13:52:38.353 Case Resolved Spoke with the constituent  who found the dog in Braintree. She stated she would return the dog to Braintree animal control. MS107 ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,128 Hillside St  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,14,Ward 10,1005,128 Hillside St,2120.0,42.33079958441164,-71.10507061325706,0101000020E61000006CED177AB9C651C0094A0AA4572A4540,Constituent Call,Case Closed. Closed date : 2020-11-27 13:52:38.353 Case Resolved Spoke with the constituent  who found the dog in Braintree. She stated she would return the dog to Braintree animal control. MS107  Animal Found
228366,101003529276,2020-11-26 17:35:00,,2020-11-27 08:59:48,ONTIME,Closed,Case Closed. Closed date : 2020-11-27 13:59:48.163 Case Resolved Dog bit a skunk and was guarding it. I transported the skunk to Angell animal Medical Center. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,30 Corbet St  Dorchester  MA  02124,8,07,4,B3,Dorchester,9,Ward 17,1710,30 Corbet St,2124.0,42.28252956078872,-71.08350067299571,0101000020E61000007AED341358C551C0D2DEBBED29244540,Constituent Call,Case Closed. Closed date : 2020-11-27 13:59:48.163 Case Resolved Dog bit a skunk and was guarding it. I transported the skunk to Angell animal Medical Center. MS 107  Animal Generic Request
228905,101003529932,2020-11-27 11:37:00,,2020-11-30 05:18:09,ONTIME,Closed,Case Closed. Closed date : 2020-11-30 10:18:09.71 Case Resolved I was unable to locate this dog. a notice was left Munroe ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,68 Bowdoin Ave  Dorchester  MA  02121,7,03,4,C11,Dorchester,8,Ward 14,1404,68 Bowdoin Ave,2121.0,42.300629545865085,-71.0736006098318,0101000020E61000005E0C55DFB5C451C0D7D969077B264540,Constituent Call,Case Closed. Closed date : 2020-11-30 10:18:09.71 Case Resolved I was unable to locate this dog. a notice was left Munroe  Animal Generic Request
229278,101003530434,2020-11-28 08:03:00,,2020-11-30 06:37:55,ONTIME,Closed,Case Closed. Closed date : 2020-11-30 11:37:55.703 Case Noted AF Responded to the above location. I tried to talk to the dog owner. She was young    confrontational  And Denied everything. The owner went to her car and drove away ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,63 Victory Rd  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,Ward 16,1605,63 Victory Rd,2122.0,42.29581951633771,-71.05223057272823,0101000020E6100000066EE6BE57C351C03118F669DD254540,Constituent Call,Case Closed. Closed date : 2020-11-30 11:37:55.703 Case Noted AF Responded to the above location. I tried to talk to the dog owner. She was young    confrontational  And Denied everything. The owner went to her car and drove away  Animal Generic Request
229313,101003530489,2020-11-28 08:59:00,,2020-11-30 06:43:54,ONTIME,Closed,Case Closed. Closed date : 2020-11-30 11:43:54.573 Case Resolved AF Responded to the above location. I picked up the dog and transported it to Shelter ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Lagrange St & Washington St  Boston  MA  ,4,1C,2,A1,Downtown / Financial District,4,3,0308,INTERSECTION Lagrange St & Washington St,,42.35148470094263,-71.0628224474617,0101000020E61000005F53714805C451C0E5CB5F73FD2C4540,Constituent Call,Case Closed. Closed date : 2020-11-30 11:43:54.573 Case Resolved AF Responded to the above location. I picked up the dog and transported it to Shelter  Animal Generic Request
229503,101003530740,2020-11-28 19:09:00,,2020-11-30 06:46:16,ONTIME,Closed,Case Closed. Closed date : 2020-11-30 11:46:16.943 Case Resolved This dog was transported to the animal shelter. Munroe ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,1271 Boylston St  Boston  MA  02215,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,05,0502,1271 Boylston St,2215.0,42.34519957154078,-71.09676056239118,0101000020E6100000D0C0365331C651C0312EE37F2F2C4540,Constituent Call,Case Closed. Closed date : 2020-11-30 11:46:16.943 Case Resolved This dog was transported to the animal shelter. Munroe  Animal Generic Request
230494,101003532059,2020-11-30 11:52:00,,2020-12-01 05:33:18,ONTIME,Closed,Case Closed. Closed date : 2020-12-01 10:33:18.12 Case Resolved lost dog repor on file B Monteiro ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,24 Richfield St  Dorchester  MA  02125,7,03,3,C11,Dorchester,8,Ward 15,1501,24 Richfield St,2125.0,42.30817954214899,-71.07142058829174,0101000020E610000058BEA82792C451C0C0695F6D72274540,Constituent Call,Case Closed. Closed date : 2020-12-01 10:33:18.12 Case Resolved lost dog repor on file B Monteiro  Animal Lost
230809,101003532487,2020-12-01 03:29:00,,2020-12-01 05:40:55,ONTIME,Closed,Case Closed. Closed date : 2020-12-01 10:40:55.98 Case Noted  Daniel Gillis <daniel.gillis@boston.gov> 9:16 AM (1 hour ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  chayla.white  lauren.lopes  leon.graves  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  Unable to locate the dog  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Rockwell St & Washington St  Dorchester  MA  ,8,07,4,B3,Dorchester,8,17,1709,INTERSECTION Rockwell St & Washington St,,42.28387462871487,-71.07155053205975,0101000020E610000050CDAE4894C451C04C3FFB0056244540,Constituent Call,Case Closed. Closed date : 2020-12-01 10:40:55.98 Case Noted  Daniel Gillis <daniel.gillis@boston.gov> 9:16 AM (1 hour ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  chayla.white  lauren.lopes  leon.graves  maryanne.jenner  michael.stern  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  Unable to locate the dog   Animal Generic Request
230905,101003532605,2020-12-01 04:34:00,,2020-12-01 05:31:42,ONTIME,Closed,Case Closed. Closed date : 2020-12-01 10:31:42.12 Case Resolved The dog was taken to the City of Boston Animal Shelter  D Gillis ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,1005 Centre St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 19,1902,1005 Centre St,2130.0,42.30659214948887,-71.1247711246109,0101000020E610000018EC0640FCC751C0EDA15B693E274540,Constituent Call,Case Closed. Closed date : 2020-12-01 10:31:42.12 Case Resolved The dog was taken to the City of Boston Animal Shelter  D Gillis  Animal Generic Request
231391,101003533222,2020-12-01 10:18:00,,2020-12-01 11:18:41,ONTIME,Closed,Case Closed. Closed date : 2020-12-01 16:18:41.04 Case Resolved No dogs reside at this address. MS 107 ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,40 W Walnut Park  Roxbury  MA  02119,9,10B,6,E13,Jamaica Plain,11,Ward 11,1104,40 W Walnut Park,2119.0,42.31731957836619,-71.09918063026285,0101000020E61000000AD8B6F958C651C04DBB8DED9D284540,Constituent Call,Case Closed. Closed date : 2020-12-01 16:18:41.04 Case Resolved No dogs reside at this address. MS 107  Animal Noise Disturbances
231918,101003533884,2020-12-02 04:32:00,,2020-12-02 06:49:56,ONTIME,Closed,Case Closed. Closed date : 2020-12-02 11:49:56.77 Case Resolved I (dg/108) patrolled area on 12/2/20 educated one leashed dog owner  will continue to patrol  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Lamartine St & Green St  Jamaica Plain  MA  ,9,02,6,E13,Jamaica Plain,11,19,1906,INTERSECTION Lamartine St & Green St,,42.31122004502294,-71.1087602871225,0101000020E6100000DC12B5EDF5C651C0D99DF50ED6274540,Constituent Call,Case Closed. Closed date : 2020-12-02 11:49:56.77 Case Resolved I (dg/108) patrolled area on 12/2/20 educated one leashed dog owner  will continue to patrol   Animal Generic Request
232547,101003534670,2020-12-02 16:45:00,,2020-12-03 06:16:16,ONTIME,Closed,Case Closed. Closed date : 2020-12-03 11:16:16.533 Case Resolved Dog was RTO    Brittany Monteiro ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,550 E Broadway  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 6,0604,550 E Broadway,2127.0,42.335679500377374,-71.04221046102192,0101000020E6100000D9688193B3C251C07B07BE8BF72A4540,Constituent Call,Case Closed. Closed date : 2020-12-03 11:16:16.533 Case Resolved Dog was RTO    Brittany Monteiro  Animal Lost
233196,101003535474,2020-12-03 13:40:00,,2020-12-04 06:05:10,ONTIME,Closed,Case Closed. Closed date : 2020-12-04 11:05:10.927 Case Resolved Upon arrival  no dogs were outside  and the resident in unit 2 denied that her dogs were out. I posted notice regarding the complaint and licensing. MS 107 ,Animal Noise Disturbances,Animal Control,Animal Issues,Animal Noise Disturbances,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,97 Fuller St  Dorchester  MA  02124,8,07,4,C11,Dorchester,8,Ward 17,1711,97 Fuller St,2124.0,42.28259454242549,-71.07007964245514,0101000020E6100000741D532F7CC451C06FDFD60E2C244540,Constituent Call,Case Closed. Closed date : 2020-12-04 11:05:10.927 Case Resolved Upon arrival  no dogs were outside  and the resident in unit 2 denied that her dogs were out. I posted notice regarding the complaint and licensing. MS 107  Animal Noise Disturbances
233575,101003535951,2020-12-04 06:50:00,,2020-12-04 07:49:28,ONTIME,Closed,Case Closed. Closed date : 2020-12-04 12:49:28.047 Case Resolved Picked up the dog from the police station  and transported to the shelter. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,101 Leyden St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0113,101 Leyden St,2128.0,42.38919945524604,-71.00849026677461,0101000020E61000006788C21A8BC051C08EF3A949D1314540,Constituent Call,Case Closed. Closed date : 2020-12-04 12:49:28.047 Case Resolved Picked up the dog from the police station  and transported to the shelter. MS 107  Animal Generic Request
233842,101003536292,2020-12-04 12:55:00,,2020-12-07 09:56:29,ONTIME,Closed,Case Closed. Closed date : 2020-12-07 14:56:29.8 Case Resolved No loose dogs on arrival Munroe ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,910 South St  Roslindale  MA  02131,9,06,5,E5,Roslindale,10,20,2004,910 South St,2131.0,42.28742986422641,-71.13534973584682,0101000020E6100000FF3EF091A9C851C0825F7580CA244540,Constituent Call,Case Closed. Closed date : 2020-12-07 14:56:29.8 Case Resolved No loose dogs on arrival Munroe  Animal Generic Request
233859,101003536317,2020-12-04 13:20:00,,2020-12-07 09:23:32,ONTIME,Closed,Case Closed. Closed date : 2020-12-07 14:23:32.14 Case Resolved  Michael Stern <michael.stern@boston.gov> Fri  Dec 4  6:48 PM (3 days ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  chayla.white  daniel.gillis  lauren.lopes  leon.graves  maryanne.jenner  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  Unable to locate the dogs. MS 107 ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of River St & Wood Ave  Hyde Park  MA  ,8,08,5,E18,Hyde Park,10,18,1815,INTERSECTION River St & Wood Ave,,42.2626103092433,-71.10842717842459,0101000020E610000032558C78F0C651C06EE5F0369D214540,Constituent Call,Case Closed. Closed date : 2020-12-07 14:23:32.14 Case Resolved  Michael Stern <michael.stern@boston.gov> Fri  Dec 4  6:48 PM (3 days ago) to 311reply  alexis.trzcinski  anthony.fabiano  bradley.munroe  brittany.monteiro  chayla.white  daniel.gillis  lauren.lopes  leon.graves  maryanne.jenner  pat.conroy  patricia.jones  stephen.norton  tanicia.drigo  walter.egan  Unable to locate the dogs. MS 107  Animal Generic Request
