_id,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,combined_info
163778,101003912420,2021-08-12 20:38:00,,2021-08-13 08:01:00,ONTIME,Closed,Case Closed. Closed date : 2021-08-13 12:01:00.567 Case Resolved Brad Munroe reports  the owner arrived.the dogs were returned to the owner. Munroe110  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,200 Stuart St  Boston  MA  02116,4,1C,2,A1,Back Bay,6,Ward 5,0501,200 Stuart St,2116.0,42.35053399541175,-71.06757061455767,0101000020E610000088ECB21353C451C00037474CDE2C4540,Constituent Call,Case Closed. Closed date : 2021-08-13 12:01:00.567 Case Resolved Brad Munroe reports  the owner arrived.the dogs were returned to the owner. Munroe110   Animal Generic Request
163886,101003912576,2021-08-13 04:14:00,,2021-08-13 10:39:56,ONTIME,Closed,Case Closed. Closed date : 2021-08-13 14:39:56.567 Case Resolved No dogs were off leash at this time. Munroe110  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,56 Dunbar Ave  Dorchester  MA  02124,8,07,4,B3,Dorchester,9,17,1708,56 Dunbar Ave,2124.0,42.28650124708133,-71.07344281959152,0101000020E610000062118349B3C451C0203DA712AC244540,Constituent Call,Case Closed. Closed date : 2021-08-13 14:39:56.567 Case Resolved No dogs were off leash at this time. Munroe110   Animal Generic Request
163900,101003912600,2021-08-13 04:27:00,,2021-08-13 10:40:55,ONTIME,Closed,Case Closed. Closed date : 2021-08-13 14:40:55.517 Case Resolved Dog was picked up and transported to the animal shelter.   AT ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,350 S Huntington Ave  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 10,1009,350 S Huntington Ave,2130.0,42.32276215076271,-71.11104301607821,0101000020E610000054A02A541BC751C0CBF4284550294540,Constituent Call,Case Closed. Closed date : 2021-08-13 14:40:55.517 Case Resolved Dog was picked up and transported to the animal shelter.   AT  Animal Found
164096,101003912913,2021-08-13 07:17:00,,2021-08-13 10:37:37,ONTIME,Closed,Case Closed. Closed date : 2021-08-13 14:37:37.85 Case Resolved Patrolled the area  no accumulation of feces or loose dogs seen. MS 107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Lamartine Pl & Lawndale Ter  Jamaica Plain  MA  ,9,02,6,E13,Jamaica Plain,11,19,1906,INTERSECTION Lamartine Pl & Lawndale Ter,,42.3135638937425,-71.10622073301106,0101000020E6100000239C0B52CCC651C04C6A96DC22284540,Constituent Call,Case Closed. Closed date : 2021-08-13 14:37:37.85 Case Resolved Patrolled the area  no accumulation of feces or loose dogs seen. MS 107   Animal Generic Request
164402,101003913439,2021-08-13 12:44:00,,2021-08-13 13:52:40,ONTIME,Closed,Case Closed. Closed date : 2021-08-13 17:52:40.3 Case Resolved The dog was inside when I was unable to make contact. Munroe110  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,175 Florence St  Roslindale  MA  02131,12,02,5,E5,Roslindale,10,Ward 19,1913,175 Florence St,2131.0,42.28738961421492,-71.12198074879946,0101000020E610000075B55788CEC751C0AF21D12EC9244540,Constituent Call,Case Closed. Closed date : 2021-08-13 17:52:40.3 Case Resolved The dog was inside when I was unable to make contact. Munroe110   Animal Generic Request
164968,101003914304,2021-08-14 14:00:43,,2021-08-14 14:18:42,ONTIME,Closed,Case Closed. Closed date : 2021-08-14 18:18:42.643 Case Resolved Owner showed up for dog. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Atkinson St & Bradston St  Roxbury  MA  ,6,1C,3,C6,South Boston / South Boston Waterfront,6,8,0802,INTERSECTION Atkinson St & Bradston St,,42.33328907967479,-71.06818200844121,0101000020E61000008F1B12185DC451C098A87037A92A4540,Constituent Call,Case Closed. Closed date : 2021-08-14 18:18:42.643 Case Resolved Owner showed up for dog.  Animal Generic Request
165033,101003914403,2021-08-14 16:58:00,,2021-08-16 09:46:18,ONTIME,Closed,Case Closed. Closed date : 2021-08-16 13:46:18.607 Case Resolved The dog was dead on arrival and had a owner. I transported the dog to the animal shelter for private cremation. Munroe110    ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,158 Walnut Ave  Roxbury  MA  02119,9,10B,7,B2,Roxbury,13,Ward 12,1205,158 Walnut Ave,2119.0,42.32008956212799,-71.08742059779742,0101000020E61000005922904C98C551C0BA90DCB1F8284540,Constituent Call,Case Closed. Closed date : 2021-08-16 13:46:18.607 Case Resolved The dog was dead on arrival and had a owner. I transported the dog to the animal shelter for private cremation. Munroe110     Animal Generic Request
165156,101003914588,2021-08-15 04:45:00,,2021-08-16 14:01:47,ONTIME,Closed,Case Closed. Closed date : 2021-08-16 18:01:47.853 Case Resolved Responded to location pick up dog and removed the dead cat transported to shelter ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,41 Charlotte St  Dorchester  MA  02121,7,03,4,B3,Greater Mattapan,8,Ward 14,1407,41 Charlotte St,2121.0,42.29898956121998,-71.0846806383989,0101000020E6100000C52157686BC551C082A4394A45264540,Constituent Call,Case Closed. Closed date : 2021-08-16 18:01:47.853 Case Resolved Responded to location pick up dog and removed the dead cat transported to shelter  Animal Generic Request
165404,101003914947,2021-08-15 12:03:00,,2021-08-17 14:03:00,ONTIME,Closed,Case Closed. Closed date : 2021-08-17 18:03:00.21 Case Resolved Picked up the dog bringing it to the animal shelter   ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,38 Faraday St  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1817,38 Faraday St,2136.0,42.24509964815496,-71.12449084300613,0101000020E610000038D770A8F7C751C0188BDE6C5F1F4540,Constituent Call,Case Closed. Closed date : 2021-08-17 18:03:00.21 Case Resolved Picked up the dog bringing it to the animal shelter    Animal Found
165806,101003915555,2021-08-16 06:21:00,,2021-08-16 07:59:12,ONTIME,Closed,Case Closed. Closed date : 2021-08-16 11:59:12.51 Case Resolved The dogs were taken to the neighbors house to wait for the owner ( the Quinns) and the owner was cited for unlicensed and unvaccinated   ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,354 Baker St  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,12,Ward 20,2017,354 Baker St,2132.0,42.28155968073038,-71.16895086787872,0101000020E6100000E00A4D17D0CA51C0FA4DCA250A244540,Constituent Call,Case Closed. Closed date : 2021-08-16 11:59:12.51 Case Resolved The dogs were taken to the neighbors house to wait for the owner ( the Quinns) and the owner was cited for unlicensed and unvaccinated    Animal Lost
166787,101003917147,2021-08-17 07:27:00,,2021-08-17 10:14:36,ONTIME,Closed,Case Closed. Closed date : 2021-08-17 14:14:36.627 Case Resolved Transported dog to the shelter. MS 107  ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,7 Brook Marshall Rd  Mission Hill  MA  02120,9,10B,7,B2,Mission Hill,13,09,0904,7 Brook Marshall Rd,2120.0,42.33478087782069,-71.08603236284948,0101000020E61000008335E28D81C551C073C88C19DA2A4540,Constituent Call,Case Closed. Closed date : 2021-08-17 14:14:36.627 Case Resolved Transported dog to the shelter. MS 107   Animal Found
167031,101003917532,2021-08-17 11:01:00,,2021-08-17 11:50:55,ONTIME,Closed,Case Closed. Closed date : 2021-08-17 15:50:55.83 Case Resolved Michael Stern reports  No dog found in the yard/area  no constituent info  made contact with the shop owner at that address who knew nothing about a dog. MS107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,3557 Washington St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,11,1108,3557 Washington St,2130.0,42.304666594371255,-71.1095256820449,0101000020E61000001E9D017802C751C00E81A150FF264540,Constituent Call,Case Closed. Closed date : 2021-08-17 15:50:55.83 Case Resolved Michael Stern reports  No dog found in the yard/area  no constituent info  made contact with the shop owner at that address who knew nothing about a dog. MS107   Animal Generic Request
167336,101003918005,2021-08-17 17:18:00,,2021-08-18 08:51:16,ONTIME,Closed,Case Closed. Closed date : 2021-08-18 12:51:16.223 Case Resolved Dog was transported to the animal shelter. Munroe110  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Stanhope St & Clarendon St  Boston  MA  ,4,1C,2,D4,Back Bay,6,4,0402,INTERSECTION Stanhope St & Clarendon St,,42.348149144700486,-71.07397527098156,0101000020E61000000765C602BCC451C03A4FB326902C4540,Constituent Call,Case Closed. Closed date : 2021-08-18 12:51:16.223 Case Resolved Dog was transported to the animal shelter. Munroe110   Animal Generic Request
168908,101003920511,2021-08-19 12:09:00,,2021-08-19 14:01:51,ONTIME,Closed,Case Closed. Closed date : 2021-08-19 18:01:51.35 Case Resolved After arriving at this location I patrolled area but was unable to locate the dog. Munroe110   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Martin Luther King Jr Blvd & Warren St  Roxbury  MA  ,9,10B,9,B2,Roxbury,13,12,1205,INTERSECTION Martin Luther King Jr Blvd & Warren St,,42.3180495300385,-71.08209475247041,0101000020E61000002742590A41C551C00303D5D8B5284540,Constituent Call,Case Closed. Closed date : 2021-08-19 18:01:51.35 Case Resolved After arriving at this location I patrolled area but was unable to locate the dog. Munroe110    Animal Generic Request
169036,101003920721,2021-08-19 15:11:00,,2021-08-20 08:00:14,ONTIME,Closed,Case Closed. Closed date : 2021-08-20 12:00:14.187 Case Resolved Dog was transported to the animal shelter. Munroe110   ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,INTERSECTION of Warren St & Chelsea St  Charlestown  MA  ,3,1A,1,A15,Charlestown,2,2,0201,INTERSECTION Warren St & Chelsea St,,42.37210070219375,-71.06043133998283,0101000020E61000004D38691BDEC351C0D25EEDFEA02F4540,Constituent Call,Case Closed. Closed date : 2021-08-20 12:00:14.187 Case Resolved Dog was transported to the animal shelter. Munroe110    Animal Found
169107,101003920820,2021-08-19 17:29:00,,2021-08-20 07:45:42,ONTIME,Closed,Case Closed. Closed date : 2021-08-20 11:45:42.047 Case Resolved Brad Munroe reports  After arriving at this location I was told by the the nurse a family member was picking up the dog. Munroe110   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,800 Washington St  Boston  MA  02111,4,1C,2,A1,Boston,4,03,0308,800 Washington St,2111.0,42.349642662625484,-71.0635154705041,0101000020E6100000BB2631A310C451C0A4A13C17C12C4540,Constituent Call,Case Closed. Closed date : 2021-08-20 11:45:42.047 Case Resolved Brad Munroe reports  After arriving at this location I was told by the the nurse a family member was picking up the dog. Munroe110    Animal Generic Request
169147,101003920878,2021-08-19 20:41:00,,2021-08-20 07:44:04,ONTIME,Closed,Case Closed. Closed date : 2021-08-20 11:44:04.1 Case Resolved The 2 dogs were transported to the animal shelter. Munroe110   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,8 Burnett St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 11,1108,8 Burnett St,2130.0,42.30474959461048,-71.10970068223075,0101000020E6100000EBA1025605C751C01F29E30802274540,Constituent Call,Case Closed. Closed date : 2021-08-20 11:44:04.1 Case Resolved The 2 dogs were transported to the animal shelter. Munroe110    Animal Generic Request
169148,101003920880,2021-08-19 20:46:00,,2021-08-20 07:43:17,ONTIME,Closed,Case Closed. Closed date : 2021-08-20 11:43:17.277 Case Resolved I transported the dog to the animal shelter. Munroe110   ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,164 Ashmont St  Dorchester  MA  02124,8,07,4,C11,Dorchester,8,Ward 17,1709,164 Ashmont St,2124.0,42.285749534494215,-71.06486062336711,0101000020E61000003C0A2CAD26C451C0FCBFD47093244540,Constituent Call,Case Closed. Closed date : 2021-08-20 11:43:17.277 Case Resolved I transported the dog to the animal shelter. Munroe110    Animal Found
169157,101003920896,2021-08-19 22:48:00,,2021-08-20 06:06:35,ONTIME,Closed,Case Closed. Closed date : 2021-08-20 10:06:35.867 Case Resolved Brad Munroe reports  this is the dog I picked up on ashmont. Munroe110   ,Animal Lost,Animal Control,Animal Issues,Animal Lost,ANML02_LostFound,ANML,,,418 Talbot Ave  Dorchester  MA  02124,8,07,3,C11,Dorchester,8,Ward 16,1603,418 Talbot Ave,2124.0,42.28994953991166,-71.0688406229688,0101000020E6100000631280E267C451C096B407111D254540,Constituent Call,Case Closed. Closed date : 2021-08-20 10:06:35.867 Case Resolved Brad Munroe reports  this is the dog I picked up on ashmont. Munroe110    Animal Lost
169997,101003922279,2021-08-21 01:11:00,2021-08-24 04:30:00,2021-08-22 04:57:50,ONTIME,Closed,Case Closed. Closed date : 2021-08-22 08:57:50.097 Case Resolved Dan Gillis reports  unable to locate the dead dog. ,Pick up Dead Animal,Public Works Department,Street Cleaning,Pick up Dead Animal,ANML_General,ANML,,,INTERSECTION of Intervale St & Magnolia St  Dorchester  MA  ,7,03,4,B2,Roxbury,13,14,1401,INTERSECTION Intervale St & Magnolia St,,42.30967042576934,-71.07522454969444,0101000020E6100000D032A17AD0C451C0DE9BCF47A3274540,Constituent Call,Case Closed. Closed date : 2021-08-22 08:57:50.097 Case Resolved Dan Gillis reports  unable to locate the dead dog.  Pick up Dead Animal
170165,101003922542,2021-08-21 06:51:00,,2021-08-22 05:09:21,ONTIME,Closed,Case Closed. Closed date : 2021-08-22 09:09:21.99 Case Resolved Walter Egan reports  Dog was with owner when I arrived   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Homes Ave & Mount Ida Rd  Dorchester  MA  ,7,03,3,C11,Dorchester,8,15,1509,INTERSECTION Homes Ave & Mount Ida Rd,,42.30420917859884,-71.06390038379563,0101000020E6100000A9A6A2F116C451C0CE9C8C53F0264540,Constituent Call,Case Closed. Closed date : 2021-08-22 09:09:21.99 Case Resolved Walter Egan reports  Dog was with owner when I arrived    Animal Generic Request
170250,101003922673,2021-08-21 08:31:00,,2021-08-21 08:42:33,ONTIME,Closed,Case Closed. Closed date : 2021-08-21 12:42:33.21 Case closed BPD called back to cancel the call. The dog is fine now. ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,95 Devon St  Dorchester  MA  02121,7,03,4,B2,Roxbury,13,Ward 14,1401,95 Devon St,2121.0,42.3090695516867,-71.07873060248585,0101000020E6100000C0B714EC09C551C0855750978F274540,Constituent Call,Case Closed. Closed date : 2021-08-21 12:42:33.21 Case closed BPD called back to cancel the call. The dog is fine now.  Animal Generic Request
170391,101003922865,2021-08-21 11:56:00,,2021-08-22 05:01:14,ONTIME,Closed,Case Closed. Closed date : 2021-08-22 09:01:14.793 Case Resolved Brad Munroe reports  After arriving the dog was inside  there was no answer at the door. I left a notice. Munroe110   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,171 Foster St  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 22,2208,171 Foster St,2135.0,42.34508965204193,-71.15792070025137,0101000020E61000003ABC6C5F1BCA51C0A3DAD0E52B2C4540,Constituent Call,Case Closed. Closed date : 2021-08-22 09:01:14.793 Case Resolved Brad Munroe reports  After arriving the dog was inside  there was no answer at the door. I left a notice. Munroe110    Animal Generic Request
170410,101003922892,2021-08-21 12:45:00,,2021-08-22 05:02:09,ONTIME,Closed,Case Closed. Closed date : 2021-08-22 09:02:09.15 Case Resolved Brad Munroe reports  The couple and dog were gone on arrival. Munroe110   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,529-543 Commercial St  Boston  MA  02109,3,1B,1,A1,Boston,3,03,0302,529-543 Commercial St,2109.0,42.36849018492327,-71.05659769535316,0101000020E610000088A4F04B9FC351C03B92B6AF2A2F4540,Constituent Call,Case Closed. Closed date : 2021-08-22 09:02:09.15 Case Resolved Brad Munroe reports  The couple and dog were gone on arrival. Munroe110    Animal Generic Request
170411,101003922894,2021-08-21 12:45:00,,2021-08-22 05:00:11,ONTIME,Closed,Case Closed. Closed date : 2021-08-22 09:00:11.43 Case Resolved Dog was transported to the animal shelter. Munroe110   ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,507 Jamaicaway  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,19,1903,507 Jamaicaway,2130.0,42.31586977827789,-71.11747865257533,0101000020E610000082B22EC584C751C0C9BFBF6B6E284540,Constituent Call,Case Closed. Closed date : 2021-08-22 09:00:11.43 Case Resolved Dog was transported to the animal shelter. Munroe110    Animal Found
170500,101003923016,2021-08-21 15:49:00,,2021-08-22 04:55:08,ONTIME,Closed,Case Closed. Closed date : 2021-08-22 08:55:08.593 Case Resolved Brad Munroe reports  After arriving I issued a 10 day quarantine to the dog owner.  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,141 Sherrin St  Hyde Park  MA  02136,12,08,5,E18,Hyde Park,10,Ward 18,1822,141 Sherrin St,2136.0,42.26683962290895,-71.12557080252608,0101000020E6100000A68B1E5A09C851C0E0D5FECC27224540,Constituent Call,Case Closed. Closed date : 2021-08-22 08:55:08.593 Case Resolved Brad Munroe reports  After arriving I issued a 10 day quarantine to the dog owner.   Animal Generic Request
170675,101003923280,2021-08-22 04:46:00,,2021-08-22 05:41:48,ONTIME,Closed,Case Closed. Closed date : 2021-08-22 09:41:48.34 Case Resolved Dan Gillis reports  Dog got away from the caller and ran towards her home a neighbor Jose took dog and will hold until owner comes home   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,267 E Cottage St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1307,267 E Cottage St,2125.0,42.31831952234923,-71.0576405343447,0101000020E6100000CE7BEC61B0C351C08A15B1B1BE284540,Constituent Call,Case Closed. Closed date : 2021-08-22 09:41:48.34 Case Resolved Dan Gillis reports  Dog got away from the caller and ran towards her home a neighbor Jose took dog and will hold until owner comes home    Animal Generic Request
170691,101003923303,2021-08-22 05:20:00,,2021-08-22 06:14:44,ONTIME,Closed,Case Closed. Closed date : 2021-08-22 10:14:44.663 Case Resolved The dog was taken to the shelter (DG/108)  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,350 S Huntington Ave  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 10,1009,350 S Huntington Ave,2130.0,42.32276215076271,-71.11104301607821,0101000020E610000054A02A541BC751C0CBF4284550294540,Constituent Call,Case Closed. Closed date : 2021-08-22 10:14:44.663 Case Resolved The dog was taken to the shelter (DG/108)   Animal Generic Request
170923,101003923662,2021-08-22 12:48:00,,2021-08-22 13:56:58,ONTIME,Closed,Case Closed. Closed date : 2021-08-22 17:56:58.867 Case Resolved Picked up the dog bringing it to the shelter  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,40 Oakwood St  Dorchester  MA  02124,8,07,4,B3,Dorchester,9,Ward 17,1708,40 Oakwood St,2124.0,42.28764954639788,-71.0732706383633,0101000020E6100000C1E15477B0C451C07B3E49B3D1244540,Constituent Call,Case Closed. Closed date : 2021-08-22 17:56:58.867 Case Resolved Picked up the dog bringing it to the shelter   Animal Generic Request
170971,101003923741,2021-08-22 14:12:00,,2021-08-23 06:11:59,ONTIME,Closed,Case Closed. Closed date : 2021-08-23 10:11:59.577 Case Resolved Brad Munroe reports  I was unable to locate the dog. Munroe110   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,20 Whittier St  Mission Hill  MA  02120,9,10B,7,B2,Roxbury,13,09,0905,20 Whittier St,2120.0,42.33333265735498,-71.08878997621558,0101000020E6100000BF0327BCAEC551C0A303FFA4AA2A4540,Constituent Call,Case Closed. Closed date : 2021-08-23 10:11:59.577 Case Resolved Brad Munroe reports  I was unable to locate the dog. Munroe110    Animal Generic Request
171472,101003924546,2021-08-23 07:44:00,,2021-08-23 09:19:22,ONTIME,Closed,Case Closed. Closed date : 2021-08-23 13:19:22.51 Case Resolved The residents at this address are watching the dog for a couple weeks  and I warned them about barking. The dog appeared to be in adequate condition  and I made contact with the constituent. MS107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,241 Maverick St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,0102,241 Maverick St,2128.0,42.36830248937004,-71.03495937229631,0101000020E6100000E32C3CC63CC251C09A703589242F4540,Constituent Call,Case Closed. Closed date : 2021-08-23 13:19:22.51 Case Resolved The residents at this address are watching the dog for a couple weeks  and I warned them about barking. The dog appeared to be in adequate condition  and I made contact with the constituent. MS107   Animal Generic Request
172057,101003925521,2021-08-24 03:21:00,,2021-08-24 07:10:25,ONTIME,Closed,Case Closed. Closed date : 2021-08-24 11:10:25.023 Case Resolved Dan Gillis reports   I (DG/108) spoke with the caller and was unable to locate the dogs   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,53 Gibson St  Dorchester  MA  02122,7,07,3,C11,Dorchester,7,Ward 16,1601,53 Gibson St,2122.0,42.29768952491996,-71.05839058240299,0101000020E61000002D74DAABBCC351C04EF2BAB01A264540,Constituent Call,Case Closed. Closed date : 2021-08-24 11:10:25.023 Case Resolved Dan Gillis reports   I (DG/108) spoke with the caller and was unable to locate the dogs    Animal Generic Request
172134,101003925638,2021-08-24 04:40:00,,2021-08-24 07:07:43,ONTIME,Closed,Case Closed. Closed date : 2021-08-24 11:07:43.293 Case Resolved Dan Gillis reports . I (DG/108) spoke with the caller and was unable to locate the dog   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Cataumet St & Arborway  Jamaica Plain  MA  ,9,02,6,E13,Jamaica Plain,11,19,1902,INTERSECTION Cataumet St & Arborway,,42.31263467223948,-71.12271765454068,0101000020E61000003839269BDAC751C09F6EB66904284540,Constituent Call,Case Closed. Closed date : 2021-08-24 11:07:43.293 Case Resolved Dan Gillis reports . I (DG/108) spoke with the caller and was unable to locate the dog    Animal Generic Request
172868,101003926852,2021-08-24 14:45:00,,2021-08-25 06:16:05,ONTIME,Closed,Case Closed. Closed date : 2021-08-25 10:16:05.327 Case Resolved Transporting dog to the shelter. MS107  ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,35 Wyman St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 10,1009,35 Wyman St,2130.0,42.32134958787022,-71.10625063750102,0101000020E6100000BF4F79CFCCC651C02B3EB9FB21294540,Constituent Call,Case Closed. Closed date : 2021-08-25 10:16:05.327 Case Resolved Transporting dog to the shelter. MS107   Animal Generic Request
172876,101003926865,2021-08-24 14:51:00,,2021-08-31 10:33:27,ONTIME,Closed,Case Closed. Closed date : 2021-08-31 14:33:27.8 Case Resolved There is a designated off leash area at this location  all off leashed dogs were in the designated area  will continue to patrol .(DG/108) ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,61 Beacon St  Boston  MA  02108,3,1B,8,A1,Beacon Hill,14,Ward 5,0503,61 Beacon St,2108.0,42.356552533614725,-71.06874047391273,0101000020E610000078D7713E66C451C031976F83A32D4540,Constituent Call,Case Closed. Closed date : 2021-08-31 14:33:27.8 Case Resolved There is a designated off leash area at this location  all off leashed dogs were in the designated area  will continue to patrol .(DG/108)  Animal Generic Request
172995,101003927033,2021-08-24 19:38:00,,2021-08-24 20:18:46,ONTIME,Closed,Case Closed. Closed date : 2021-08-25 00:18:46.66 Case Resolved Constituent reports lost dog has been found. With the owners. ,Animal Found,Animal Control,Animal Issues,Animal Found,ANML02_LostFound,ANML,,,12 Swallow St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 6,0608,12 Swallow St,2127.0,42.33352948468343,-71.03043043960359,0101000020E61000009FB98392F2C151C0C97B1A18B12A4540,Constituent Call,Case Closed. Closed date : 2021-08-25 00:18:46.66 Case Resolved Constituent reports lost dog has been found. With the owners.  Animal Found
173004,101003927046,2021-08-24 21:28:00,,2021-08-25 06:18:02,ONTIME,Closed,Case Closed. Closed date : 2021-08-25 10:18:02.58 Case Resolved Brad Munroe reports  After arriving I was unable to locate the dog and caller. There was no answer from the  contact number. Munroe110   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,1005 Columbia Rd  South Boston  MA  02127,6,05,2,C6,South Boston,5,07,0707,1005 Columbia Rd,2127.0,42.32724012981145,-71.05039238887476,0101000020E6100000CD8BFFA039C351C04FBD2B01E3294540,Constituent Call,Case Closed. Closed date : 2021-08-25 10:18:02.58 Case Resolved Brad Munroe reports  After arriving I was unable to locate the dog and caller. There was no answer from the  contact number. Munroe110    Animal Generic Request
173017,101003927064,2021-08-25 01:17:00,,2021-08-25 06:13:32,ONTIME,Closed,Case Closed. Closed date : 2021-08-25 10:13:32.71 Case Resolved Dog was transported to the animal shelter. Munroe110   ,Animal Generic Request,Animal Control,Animal Issues,Animal Generic Request,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,INTERSECTION of Columbia Rd & William J Day Blvd  South Boston  MA  ,6,05,2,C6,South Boston / South Boston Waterfront,5,7,0703,INTERSECTION Columbia Rd & William J Day Blvd,,42.3302096084418,-71.04408903360665,0101000020E6100000FB5CCF5AD2C251C08F8AF64E442A4540,Constituent Call,Case Closed. Closed date : 2021-08-25 10:13:32.71 Case Resolved Dog was transported to the animal shelter. Munroe110    Animal Generic Request
